"seed","scenario","montage","coupling","sacc_deg","shuffle","opi","auc_proj","auc_ceiling","null_mean","p_value","opi_truth","bias","gaze_r2","r2_gx","r2_blink"
7,"ocular_corr","full",0.6,8,FALSE,0.290617140302739,0.791360944303231,0.798354646088416,0.500743804000492,0.00497512437810945,0.290440353547239,0.000176786755500036,0.79107520213869,0.999046916857161,0.477749365336532
8,"ocular_corr","full",0.6,8,FALSE,0.297680054908453,0.796120188367677,0.802016466762747,0.498440133459224,0.00497512437810945,0.300776128508528,-0.00309607360007491,0.795756793283667,0.9987482644407,0.500244834883613
9,"ocular_corr","full",0.6,8,FALSE,0.29823198233255,0.800381926617766,0.806051123031401,0.502149944285216,0.00497512437810945,0.30293076414187,-0.00469878180932048,0.797706498140522,0.999043221004362,0.507686072713022
10,"ocular_corr","full",0.6,8,FALSE,0.303532736179435,0.802302485604279,0.805923020624575,0.498769749424844,0.00497512437810945,0.307624186132201,-0.00409144995276634,0.798746306994064,0.999439161101978,0.487179021398275
11,"ocular_corr","full",0.6,8,FALSE,0.325902911547153,0.826287317760195,0.83106578012125,0.500384406213042,0.00497512437810945,0.325772816763329,0.000130094783823309,0.803130752002714,0.999447909123026,0.516246064282666
12,"ocular_corr","full",0.6,8,FALSE,0.314193630619061,0.81208470026826,0.818939014255759,0.497891069649198,0.00497512437810945,0.312956563017146,0.00123706760191566,0.782603180342763,0.999152992955692,0.482036986202259
1,"ocular_corr","full",0.8,8,FALSE,0.384268106367445,0.882843999967629,0.885680081764102,0.498575893600184,0.00497512437810945,0.386251922994181,-0.00198381662673613,0.798798035289408,0.998895250305566,0.492314712854707
2,"ocular_corr","full",0.8,8,FALSE,0.400845261771449,0.902461452643141,0.904260464504095,0.501616190871692,0.00497512437810945,0.399457815798166,0.00138744597328355,0.792979042874116,0.999312676704515,0.483512049552904
3,"ocular_corr","full",0.8,8,FALSE,0.41036411819234,0.911586919554647,0.912567926196025,0.501222801362306,0.00497512437810945,0.409067383792638,0.00129673439970202,0.796489973241871,0.999170955856706,0.490877136563548
4,"ocular_corr","full",0.8,8,FALSE,0.407279097049202,0.907424577706983,0.908426562024198,0.500145480657781,0.00497512437810945,0.408047445608972,-0.000768348559770038,0.79898241102286,0.999094458776169,0.500517151198407
5,"ocular_corr","full",0.8,8,FALSE,0.412937834907816,0.914429437860529,0.915944677202532,0.501491602952713,0.00497512437810945,0.407761455256108,0.00517637965170847,0.79027759725661,0.99930149164599,0.458075444224482
6,"ocular_corr","full",0.8,8,FALSE,0.412184713624579,0.914793384241318,0.916102424573124,0.502608670616739,0.00497512437810945,0.409940398303928,0.00224431532065061,0.798604726450998,0.999071486586134,0.518688945123962
7,"ocular_corr","full",0.8,8,FALSE,0.403376001131839,0.90398928094848,0.905267103739294,0.500613279816641,0.00497512437810945,0.403056601932821,0.000319399199018022,0.79095608815971,0.999049049713926,0.477615569482404
8,"ocular_corr","full",0.8,8,FALSE,0.403108672948747,0.901327365074627,0.902378442901896,0.49821869212588,0.00497512437810945,0.405014592977492,-0.00190592002874473,0.79565035329049,0.998746322086886,0.499898403679902
9,"ocular_corr","full",0.8,8,FALSE,0.38609159591724,0.887288101318237,0.888435889136604,0.501196505400997,0.00497512437810945,0.389233774868881,-0.00314217895164159,0.797598939928028,0.999041626070624,0.507383453770701
10,"ocular_corr","full",0.8,8,FALSE,0.406862227076645,0.906208373691878,0.907045274995064,0.499346146615233,0.00497512437810945,0.408933620762725,-0.00207139368608028,0.798734059691886,0.999440831938365,0.487164372069565
11,"ocular_corr","full",0.8,8,FALSE,0.418019173586544,0.920191032062884,0.921474995709976,0.50217185847634,0.00497512437810945,0.419258279894309,-0.00123910630776469,0.80311591884432,0.999447649093873,0.51635323924457
12,"ocular_corr","full",0.8,8,FALSE,0.400069163617808,0.897647915864795,0.899416502550893,0.497578752246987,0.00497512437810945,0.397322932009291,0.00274623160851639,0.782713793007987,0.999149329752481,0.482059509466461
1,"ocular_corr","full",1,8,FALSE,0.49937913652399,1,1,0.50062086347601,0.00497512437810945,0.499483019930556,-0.000103883406565419,0.789756392370388,0.999103841046644,0.458637564137605
2,"ocular_corr","full",1,8,FALSE,0.50166301131887,1,1,0.49833698868113,0.00497512437810945,0.502479388279358,-0.000816376960487308,0.79400479773628,0.99917508087992,0.467950601452454
3,"ocular_corr","full",1,8,FALSE,0.498454135316173,1,1,0.501545864683827,0.00497512437810945,0.500558555945759,-0.00210442062958671,0.789143997015653,0.998882070178511,0.484734213942829
4,"ocular_corr","full",1,8,FALSE,0.499130250937898,1,1,0.500869749062102,0.00497512437810945,0.499014612148662,0.000115638789235928,0.793198689046166,0.999207969784132,0.481552663423966
5,"ocular_corr","full",1,8,FALSE,0.501002285489914,1,1,0.498997714510086,0.00497512437810945,0.501025281042125,-2.29955522114134e-05,0.789824094137799,0.999245522655946,0.459186809399764
6,"ocular_corr","full",1,8,FALSE,0.497270702326999,1,1,0.502729297673001,0.00497512437810945,0.497553390531601,-0.000282688204601977,0.799344746782161,0.998965462626566,0.526053781600674
7,"ocular_corr","full",1,8,FALSE,0.498044748528811,1,1,0.501955251471189,0.00497512437810945,0.497779521010479,0.000265227518331246,0.796327012609773,0.998766229242244,0.518567977183697
8,"ocular_corr","full",1,8,FALSE,0.501152961373017,1,1,0.498847038626983,0.00497512437810945,0.499873533803653,0.00127942756936483,0.803007824342621,0.999332758530586,0.516579976871705
9,"ocular_corr","full",1,8,FALSE,0.500343253097674,1,1,0.499656746902326,0.00497512437810945,0.500575168799755,-0.000231915702081587,0.791339860009507,0.998964262427236,0.480654545944569
10,"ocular_corr","full",1,8,FALSE,0.498942256630302,1,1,0.501057743369698,0.00497512437810945,0.498156571215309,0.000785685414992576,0.792147391376685,0.999298409967547,0.493950356546651
11,"ocular_corr","full",1,8,FALSE,0.49931598372267,1,1,0.50068401627733,0.00497512437810945,0.498362252086978,0.000953731635692678,0.792616757064235,0.999125242729635,0.4785005892724
12,"ocular_corr","full",1,8,FALSE,0.497842977734938,1,1,0.502157022265062,0.00497512437810945,0.498976885683553,-0.00113390794861479,0.791789496793112,0.999103480416527,0.482711049542493
