"seed","scenario","montage","coupling","sacc_deg","shuffle","opi","auc_proj","auc_ceiling","null_mean","p_value","opi_truth","bias","gaze_r2","r2_gx","r2_blink"
1,"covert","full",0.8,8,FALSE,-0.0155005333279259,0.484838578467438,0.743408267320992,0.500339111795364,0.796019900497512,-0.020943298624758,0.00544276529683202,0.580110215623204,0.559252194547468,0.849340890853012
2,"covert","full",0.8,8,FALSE,-0.0080804415799608,0.489060053084138,0.820234448138019,0.497140494664099,0.701492537313433,-0.0112384240167883,0.00315798243682747,0.553888413744314,0.540455095040989,0.82364635727745
3,"covert","full",0.8,8,FALSE,-0.0119314228935375,0.488498299179121,0.743999224269541,0.500429722072658,0.721393034825871,0.027168028820982,-0.0390994517145195,0.53569901658338,0.490712179670679,0.810389818766715
4,"covert","full",0.8,8,FALSE,0.00548660468230766,0.507192395405117,0.730348580326326,0.50170579072281,0.432835820895522,-0.00839908434901743,0.0138856890313251,0.568956499541645,0.564885968643755,0.839326595920675
5,"covert","full",0.8,8,FALSE,0.02068881414147,0.520236019235494,0.817011839418309,0.499547205094024,0.169154228855721,-0.0169223059861267,0.0376111201275967,0.559626179858688,0.539337435706452,0.825519323721424
6,"covert","full",0.8,8,FALSE,-0.00380379983772866,0.494304693221409,0.813815833005008,0.498108493059137,0.587064676616915,0.0118171358783785,-0.0156209357161071,0.542892458241766,0.502675366677879,0.817644596405935
7,"covert","full",0.8,8,FALSE,0.0439098102597608,0.543039327155897,0.763537404911312,0.499129516896136,0.0149253731343284,0.0282947933702569,0.0156150168895039,0.551098424527021,0.534185851493041,0.807220911124101
8,"covert","full",0.8,8,FALSE,-0.0132691329118964,0.487366133965891,0.781261303876466,0.500635266877787,0.751243781094527,-0.0190036051157855,0.00573447220388912,0.535216936857837,0.482753316458466,0.82849583407615
9,"covert","full",0.8,8,FALSE,0.0116616888075478,0.51261024956117,0.804102566341988,0.500948560753622,0.353233830845771,0.00834197556186983,0.00331971324567798,0.568681813446422,0.556047337031731,0.819802527224839
10,"covert","full",0.8,8,FALSE,0.0201019672541963,0.520836240531938,0.786389365839979,0.500734273277742,0.203980099502488,0.0287514184647254,-0.00864945121052907,0.544470374447637,0.511677792879133,0.821931636257361
11,"covert","full",0.8,8,FALSE,0.0293309451924849,0.530167916239069,0.808255025940743,0.500836971046585,0.0497512437810945,0.0256997807249084,0.0036311644675765,0.569761291085414,0.525709635125904,0.847597203408835
12,"covert","full",0.8,8,FALSE,0.000571027648110456,0.501339738522608,0.811121696419635,0.500768710874498,0.527363184079602,-0.00103878519928008,0.00160981284739053,0.519857918447273,0.442937414374726,0.808844575324815
1,"motor","full",0.8,8,FALSE,0.0309236530228341,0.53134265289418,0.854062488807255,0.500418999871346,0.0398009950248756,0.0014069259815519,0.0295167270412822,0.857175596238205,0.995236724235965,0.702264669051677
2,"motor","full",0.8,8,FALSE,0.0334333036781266,0.53391691109167,0.847625058418786,0.500483607413544,0.054726368159204,-0.0050465598267625,0.0384798635048891,0.865937414391062,0.996508363385033,0.701799823279644
3,"motor","full",0.8,8,FALSE,0.00884424779579496,0.512647919212649,0.87581750659925,0.503803671416854,0.378109452736318,0.0128318754842794,-0.00398762768848449,0.854220025056258,0.99534568131729,0.707898640383196
